produto_id,nome_produto,categoria,data_venda,quantidade,preco_unitario,total_venda,Venda
P001,Tablet,Eletrônicos,2023-03-16,4,2000,8000.0,2023-01990
P002,Tablet,Eletrônicos,2023-03-16,2,3500,7000.0,
P002,Tablet,Eletrônicos,2023-03-16,3,3500,10500.0,
P001,Tablet,Eletrônicos,2023-03-16,2,2000,4000.0,
P002,Tablet,Eletrônicos,2023-03-16,4,3500,14000.0,
P002,Tablet,Eletrônicos,2023-03-16,1,3500,3500.0,
P005,Tablet,Acessórios,,4,100,400.0,
P001,Tablet,Eletrônicos,2023-03-17,3,2000,6000.0,2023-01997
P002,Tablet,Eletrônicos,2023-03-17,5,3500,17500.0,
P005,Tablet,Acessórios,2023-03-17,4,100,400.0,2023-01999
P005,Tablet,Acessórios,2023-03-17,1,100,100.0,
P003,Tablet,Eletrônicos,2023-03-17,3,1500,4500.0,
P005,Tablet,Acessórios,2023-03-17,5,100,500.0,2023-02002
P004,Tablet,Acessórios,2023-03-17,3,50,150.0,
P002,Tablet,Eletrônicos,2023-03-17,2,3500,7000.0,
P005,Tablet,Acessórios,2023-03-17,5,100,500.0,2023-02005
P003,Tablet,Eletrônicos,2023-03-17,4,1500,6000.0,
P001,Tablet,Eletrônicos,2023-03-17,2,2000,4000.0,2023-02007
P003,Tablet,Eletrônicos,2023-03-17,4,1500,6000.0,2023-02008
P005,Tablet,Acessórios,2023-03-17,1,100,100.0,
P003,Tablet,Eletrônicos,2023-03-17,3,1500,4500.0,
P003,Tablet,Eletrônicos,2023-03-17,2,1500,3000.0,2023-02011
P001,Tablet,Eletrônicos,2023-03-17,3,2000,,2023-02012
P003,Tablet,Eletrônicos,2023-03-17,2,1500,3000.0,2023-02013
P005,Tablet,Acessórios,2023-03-17,2,100,,
P005,Tablet,Acessórios,2023-03-17,2,100,200.0,
P002,Tablet,Eletrônicos,2023-03-17,1,3500,3500.0,
P003,Tablet,Eletrônicos,2023-03-18,1,1500,1500.0,2023-02017
P001,Tablet,Eletrônicos,2023-03-18,1,2000,2000.0,
P001,Tablet,Eletrônicos,2023-03-18,4,2000,,
P002,Tablet,Eletrônicos,2023-03-18,1,3500,3500.0,
P003,Tablet,Eletrônicos,2023-03-18,2,1500,3000.0,2023-02021
P003,Tablet,Eletrônicos,2023-03-18,2,1500,3000.0,
P004,Tablet,Acessórios,2023-03-18,2,50,100.0,
P001,Tablet,Eletrônicos,2023-03-18,3,2000,6000.0,
P001,Tablet,Eletrônicos,2023-03-18,5,2000,10000.0,
P004,Tablet,Acessórios,2023-03-18,2,50,100.0,
P001,Tablet,Eletrônicos,2023-03-18,4,2000,8000.0,
P001,Tablet,Eletrônicos,2023-03-18,1,2000,2000.0,2023-02028
P005,Tablet,Acessórios,2023-03-18,5,100,500.0,
P004,Tablet,Acessórios,2023-03-18,4,50,200.0,2023-02030
P003,Tablet,Eletrônicos,2023-03-18,3,1500,4500.0,
P003,Tablet,Eletrônicos,2023-03-18,3,1500,4500.0,
P005,Tablet,Acessórios,2023-03-18,1,100,100.0,2023-02033
P001,Tablet,Eletrônicos,2023-03-18,1,2000,2000.0,
P005,Tablet,Acessórios,2023-03-18,-3,100,300.0,
P001,Tablet,Eletrônicos,2023-03-18,4,2000,8000.0,2023-02036
P002,Tablet,Eletrônicos,2023-03-18,1,3500,3500.0,
P002,Tablet,Eletrônicos,2023-03-18,2,3500,7000.0,
P004,Tablet,Acessórios,2023-03-18,5,50,250.0,
P003,Tablet,Eletrônicos,2023-03-18,1,1500,1500.0,
P005,Tablet,Acessórios,,2,100,200.0,2023-02041
P004,Tablet,Acessórios,2023-03-18,1,50,50.0,2023-02042
P005,Tablet,Acessórios,2023-03-18,5,100,500.0,2023-02043
P003,Tablet,Eletrônicos,,2,1500,3000.0,
P002,Tablet,Eletrônicos,2023-03-19,1,3500,3500.0,
P004,Tablet,Acessórios,2023-03-19,4,50,200.0,
P003,Tablet,Eletrônicos,2023-03-19,1,1500,1500.0,
P003,Tablet,Eletrônicos,2023-03-19,4,1500,6000.0,
P001,Tablet,Eletrônicos,2023-03-19,2,2000,4000.0,
P002,Tablet,Eletrônicos,2023-03-19,3,3500,10500.0,
P001,Tablet,Eletrônicos,2023-03-19,2,2000,4000.0,2023-02051
P001,Tablet,Eletrônicos,2023-03-19,1,2000,2000.0,
P005,Tablet,Acessórios,2023-03-19,3,100,300.0,2023-02053
P001,Tablet,Eletrônicos,2023-03-19,1,2000,2000.0,
P005,Tablet,Acessórios,2023-03-19,2,100,200.0,2023-02055
P001,Tablet,Eletrônicos,2023-03-19,4,2000,8000.0,2023-02056
P001,Tablet,Eletrônicos,2023-03-19,1,2000,2000.0,
P002,Tablet,Eletrônicos,2023-03-19,1,3500,3500.0,
P005,Tablet,Acessórios,2023-03-19,4,100,400.0,
P004,Tablet,Acessórios,2023-03-19,1,50,50.0,2023-02060
P002,Tablet,Eletrônicos,2023-03-19,4,3500,14000.0,
P004,Tablet,Acessórios,2023-03-19,3,50,150.0,2023-02062
P002,Tablet,Eletrônicos,2023-03-19,2,3500,7000.0,
P001,Tablet,Eletrônicos,2023-03-19,4,2000,8000.0,2023-02064
P001,Tablet,Eletrônicos,2023-03-19,3,2000,6000.0,
P001,Tablet,Eletrônicos,2023-03-19,3,2000,6000.0,
P005,Tablet,Acessórios,,5,100,500.0,
P002,Tablet,Eletrônicos,2023-03-19,1,3500,3500.0,
P002,Tablet,Eletrônicos,2023-03-19,4,3500,14000.0,2023-02069
P003,Tablet,Eletrônicos,,2,1500,3000.0,
P005,Tablet,Acessórios,2023-03-19,5,100,500.0,
P004,Tablet,Acessórios,2023-03-19,1,50,50.0,2023-02072
P004,Tablet,Acessórios,2023-03-19,5,50,,
P002,Tablet,Eletrônicos,2023-03-19,4,3500,14000.0,
P005,Tablet,Acessórios,2023-03-19,5,100,500.0,
P002,Tablet,Eletrônicos,2023-03-20,-4,3500,14000.0,2023-02076
P003,Tablet,Eletrônicos,2023-03-20,5,1500,7500.0,2023-02077
P004,Tablet,Acessórios,2023-03-20,1,50,50.0,
P001,Tablet,Eletrônicos,2023-03-20,1,2000,2000.0,2023-02079
P004,Tablet,Acessórios,2023-03-20,5,50,,
P005,Tablet,Acessórios,2023-03-20,5,100,500.0,
P005,Tablet,Acessórios,2023-03-20,4,100,400.0,
P003,Tablet,Eletrônicos,2023-03-20,1,1500,1500.0,
P001,Tablet,Eletrônicos,2023-03-20,4,2000,8000.0,
P005,Tablet,Acessórios,2023-03-20,4,100,400.0,
P005,Tablet,Acessórios,2023-03-20,1,100,100.0,
P004,Tablet,Acessórios,2023-03-20,4,50,200.0,2023-02087
P005,Tablet,Acessórios,2023-03-20,5,100,500.0,2023-02088
P002,Tablet,Eletrônicos,2023-03-20,1,3500,3500.0,
P001,Tablet,Eletrônicos,2023-03-20,4,2000,8000.0,2023-02090
P005,Tablet,Acessórios,2023-03-20,4,100,400.0,
P002,Tablet,Eletrônicos,2023-03-20,4,3500,14000.0,
P003,Tablet,Eletrônicos,2023-03-20,4,1500,6000.0,2023-02093
P001,Tablet,Eletrônicos,2023-03-20,4,2000,8000.0,
P001,Tablet,Eletrônicos,2023-03-20,1,2000,2000.0,
P004,Tablet,Acessórios,2023-03-20,3,50,150.0,
P001,Tablet,Eletrônicos,2023-03-20,5,2000,10000.0,2023-02097
P004,Tablet,Acessórios,2023-03-20,4,50,,2023-02098
P003,Tablet,Eletrônicos,2023-03-20,5,1500,,2023-02099
P001,Tablet,Eletrônicos,2023-03-20,4,2000,8000.0,
P004,Tablet,Acessórios,2023-03-20,1,50,50.0,2023-02101
P004,Tablet,Acessórios,2023-03-20,2,50,100.0,
P005,Tablet,Acessórios,2023-03-21,1,100,100.0,
P001,Tablet,Eletrônicos,2023-03-21,1,2000,2000.0,
P002,Tablet,Eletrônicos,2023-03-21,1,3500,3500.0,2023-02105
P002,Tablet,Eletrônicos,,4,3500,14000.0,
P003,Tablet,Eletrônicos,2023-03-21,3,1500,4500.0,
P004,Tablet,Acessórios,2023-03-21,2,50,100.0,
P005,Tablet,Acessórios,2023-03-21,4,100,400.0,2023-02109
P005,Tablet,Acessórios,2023-03-21,2,100,200.0,
P003,Tablet,Eletrônicos,2023-03-21,4,1500,6000.0,
P005,Tablet,Acessórios,2023-03-21,-5,100,500.0,
P005,Tablet,Acessórios,2023-03-21,4,100,400.0,2023-02113
P001,Tablet,Eletrônicos,2023-03-21,3,2000,6000.0,
P004,Tablet,Acessórios,2023-03-21,2,50,100.0,
P001,Tablet,Eletrônicos,2023-03-21,1,2000,2000.0,2023-02116
P002,Tablet,Eletrônicos,,5,3500,17500.0,
P001,Tablet,Eletrônicos,2023-03-21,1,2000,2000.0,
P002,Tablet,Eletrônicos,2023-03-21,1,3500,3500.0,
P003,Tablet,Eletrônicos,2023-03-21,2,1500,3000.0,2023-02120
P002,Tablet,Eletrônicos,2023-03-21,1,3500,3500.0,2023-02121
P002,Tablet,Eletrônicos,2023-03-21,2,3500,7000.0,
P001,Tablet,Eletrônicos,2023-03-21,3,2000,6000.0,2023-02123
P001,Tablet,Eletrônicos,2023-03-22,4,2000,8000.0,
P003,Tablet,Eletrônicos,2023-03-22,5,1500,7500.0,
P003,Tablet,Eletrônicos,,2,1500,3000.0,2023-02126
P002,Tablet,Eletrônicos,2023-03-22,1,3500,3500.0,
P001,Tablet,Eletrônicos,2023-03-22,1,2000,2000.0,
P005,Tablet,Acessórios,2023-03-22,1,100,100.0,2023-02129
P001,Tablet,Eletrônicos,2023-03-22,5,2000,10000.0,
P004,Tablet,Acessórios,2023-03-22,1,50,50.0,
P004,Tablet,Acessórios,2023-03-22,5,50,250.0,2023-02132
P004,Tablet,Acessórios,2023-03-22,3,50,150.0,
P002,Tablet,Eletrônicos,2023-03-22,4,3500,14000.0,
P002,Tablet,Eletrônicos,2023-03-22,1,3500,3500.0,
P002,Tablet,Eletrônicos,2023-03-22,2,3500,7000.0,
P005,Tablet,Acessórios,2023-03-22,4,100,400.0,2023-02137
P005,Tablet,Acessórios,2023-03-22,3,100,300.0,
P001,Tablet,Eletrônicos,2023-03-22,2,2000,4000.0,
P005,Tablet,Acessórios,,4,100,400.0,2023-02140
P005,Tablet,Acessórios,2023-03-22,5,100,500.0,
P001,Tablet,Eletrônicos,2023-03-22,1,2000,2000.0,
P005,Tablet,Acessórios,2023-03-23,1,100,,2023-02143
P003,Tablet,Eletrônicos,2023-03-23,3,1500,4500.0,
P004,Tablet,Acessórios,2023-03-23,3,50,150.0,2023-02145
P004,Tablet,Acessórios,2023-03-23,3,50,150.0,
P005,Tablet,Acessórios,2023-03-23,2,100,200.0,
P005,Tablet,Acessórios,2023-03-23,5,100,500.0,
P003,Tablet,Eletrônicos,2023-03-23,3,1500,4500.0,2023-02149
P001,Tablet,Eletrônicos,2023-03-23,2,2000,4000.0,2023-02150
P003,Tablet,Eletrônicos,2023-03-23,3,1500,4500.0,
P003,Tablet,Eletrônicos,2023-03-23,3,1500,4500.0,2023-02152
P002,Tablet,Eletrônicos,2023-03-23,5,3500,,
P001,Tablet,Eletrônicos,2023-03-23,2,2000,4000.0,2023-02154
P002,Tablet,Eletrônicos,2023-03-23,3,3500,10500.0,
P003,Tablet,Eletrônicos,,1,1500,1500.0,
P005,Tablet,Acessórios,2023-03-23,1,100,100.0,2023-02157
P005,Tablet,Acessórios,2023-03-23,1,100,100.0,
P002,Tablet,Eletrônicos,2023-03-23,2,3500,7000.0,
P004,Tablet,Acessórios,2023-03-23,2,50,100.0,
P002,Tablet,Eletrônicos,2023-03-23,3,3500,,2023-02161
P005,Tablet,Acessórios,2023-03-23,3,100,300.0,
P002,Tablet,Eletrônicos,2023-03-23,2,3500,7000.0,
P001,Tablet,Eletrônicos,2023-03-23,5,2000,,
P002,Tablet,Eletrônicos,2023-03-23,5,3500,17500.0,
P002,Tablet,Eletrônicos,2023-03-23,2,3500,7000.0,2023-02166
P003,Tablet,Eletrônicos,2023-03-24,3,1500,4500.0,2023-02167
P004,Tablet,Acessórios,2023-03-24,1,50,50.0,
P004,Tablet,Acessórios,2023-03-24,4,50,,
P005,Tablet,Acessórios,2023-03-24,5,100,500.0,
P003,Tablet,Eletrônicos,2023-03-24,2,1500,3000.0,
P003,Tablet,Eletrônicos,2023-03-24,2,1500,3000.0,
P001,Tablet,Eletrônicos,2023-03-24,3,2000,6000.0,
P002,Tablet,Eletrônicos,2023-03-24,1,3500,3500.0,2023-02174
P003,Tablet,Eletrônicos,2023-03-24,3,1500,4500.0,
P005,Tablet,Acessórios,2023-03-24,1,100,,
P003,Tablet,Eletrônicos,2023-03-24,1,1500,1500.0,
P001,Tablet,Eletrônicos,2023-03-24,5,2000,10000.0,
P003,Tablet,Eletrônicos,2023-03-24,2,1500,,
P001,Tablet,Eletrônicos,,2,2000,4000.0,
P002,Tablet,Eletrônicos,2023-03-24,-2,3500,,
P004,Tablet,Acessórios,2023-03-24,3,50,,
P005,Tablet,Acessórios,2023-03-24,2,100,200.0,
P004,Tablet,Acessórios,2023-03-24,4,50,200.0,2023-02184
P005,Tablet,Acessórios,2023-03-24,4,100,400.0,
P002,Tablet,Eletrônicos,2023-03-24,1,3500,3500.0,
P004,Tablet,Acessórios,2023-03-24,2,50,100.0,2023-02187
P004,Tablet,Acessórios,2023-03-24,2,50,100.0,
P001,Tablet,Eletrônicos,2023-03-24,1,2000,,
P005,Tablet,Acessórios,,4,100,400.0,
P003,Tablet,Eletrônicos,2023-03-24,1,1500,1500.0,2023-02191
P003,Tablet,Eletrônicos,2023-03-24,5,1500,7500.0,
P004,Tablet,Acessórios,2023-03-24,4,50,200.0,2023-02193
P004,Tablet,Acessórios,2023-03-24,4,50,200.0,
P004,Tablet,Acessórios,2023-03-24,2,50,,
P005,Tablet,Acessórios,2023-03-24,3,100,,2023-02196
P004,Tablet,Acessórios,2023-03-25,5,50,250.0,
P004,Tablet,Acessórios,2023-03-25,3,50,,
P002,Tablet,Eletrônicos,2023-03-25,2,3500,7000.0,
P001,Tablet,Eletrônicos,2023-03-25,3,2000,6000.0,
P002,Tablet,Eletrônicos,2023-03-25,5,3500,17500.0,2023-02201
P002,Tablet,Eletrônicos,2023-03-25,3,3500,10500.0,
P001,Tablet,Eletrônicos,2023-03-25,1,2000,2000.0,2023-02203
P001,Tablet,Eletrônicos,2023-03-25,4,2000,8000.0,
P001,Tablet,Eletrônicos,2023-03-25,4,2000,8000.0,
P002,Tablet,Eletrônicos,2023-03-25,2,3500,7000.0,2023-02206
P002,Tablet,Eletrônicos,2023-03-25,2,3500,7000.0,2023-02207
P005,Tablet,Acessórios,2023-03-25,5,100,500.0,
P003,Tablet,Eletrônicos,2023-03-25,4,1500,6000.0,2023-02209
P002,Tablet,Eletrônicos,2023-03-25,4,3500,14000.0,
P001,Tablet,Eletrônicos,2023-03-25,1,2000,2000.0,
P001,Tablet,Eletrônicos,2023-03-25,2,2000,4000.0,
P005,Tablet,Acessórios,2023-03-25,4,100,400.0,
P002,Tablet,Eletrônicos,2023-03-25,3,3500,10500.0,
P004,Tablet,Acessórios,2023-03-25,2,50,100.0,
P005,Tablet,Acessórios,,2,100,200.0,2023-02216
P004,Tablet,Acessórios,2023-03-25,2,50,100.0,
P005,Tablet,Acessórios,2023-03-25,5,100,500.0,
P002,Tablet,Eletrônicos,2023-03-25,4,3500,14000.0,2023-02219
P002,Tablet,Eletrônicos,2023-03-25,4,3500,14000.0,
P003,Tablet,Eletrônicos,2023-03-25,4,1500,6000.0,
P002,Tablet,Eletrônicos,2023-03-26,1,3500,3500.0,
P001,Tablet,Eletrônicos,2023-03-26,2,2000,4000.0,
P002,Tablet,Eletrônicos,,5,3500,17500.0,
P003,Tablet,Eletrônicos,,4,1500,6000.0,
P003,Tablet,Eletrônicos,2023-03-26,5,1500,7500.0,2023-02226
P004,Tablet,Acessórios,2023-03-26,4,50,200.0,
P003,Tablet,Eletrônicos,2023-03-26,4,1500,6000.0,2023-02228
P002,Tablet,Eletrônicos,2023-03-26,2,3500,7000.0,
P005,Tablet,Acessórios,2023-03-26,2,100,200.0,2023-02230
P002,Tablet,Eletrônicos,2023-03-26,2,3500,7000.0,
P004,Tablet,Acessórios,2023-03-26,4,50,200.0,
P003,Tablet,Eletrônicos,2023-03-26,2,1500,,
P005,Tablet,Acessórios,2023-03-26,4,100,400.0,
P005,Tablet,Acessórios,2023-03-26,5,100,500.0,
P002,Tablet,Eletrônicos,2023-03-26,1,3500,3500.0,
P005,Tablet,Acessórios,2023-03-26,1,100,100.0,2023-02237
P003,Tablet,Eletrônicos,2023-03-26,4,1500,6000.0,
P005,Tablet,Acessórios,2023-03-26,5,100,500.0,
P003,Tablet,Eletrônicos,2023-03-26,1,1500,1500.0,
P002,Tablet,Eletrônicos,2023-03-26,3,3500,10500.0,
P002,Tablet,Eletrônicos,2023-03-26,4,3500,14000.0,2023-02242
P002,Tablet,Eletrônicos,2023-03-26,4,3500,14000.0,
P005,Tablet,Acessórios,2023-03-26,1,100,100.0,
P001,Tablet,Eletrônicos,2023-03-26,2,2000,4000.0,
P004,Tablet,Acessórios,2023-03-26,5,50,250.0,
P002,Tablet,Eletrônicos,2023-03-26,5,3500,17500.0,
P004,Tablet,Acessórios,2023-03-27,3,50,150.0,2023-02248
P002,Tablet,Eletrônicos,,2,3500,7000.0,
P001,Tablet,Eletrônicos,2023-03-27,2,2000,4000.0,2023-02250
P003,Tablet,Eletrônicos,2023-03-27,3,1500,4500.0,
P005,Tablet,Acessórios,2023-03-27,1,100,100.0,
P004,Tablet,Acessórios,2023-03-27,2,50,100.0,
P002,Tablet,Eletrônicos,2023-03-27,2,3500,7000.0,2023-02254
P004,Tablet,Acessórios,2023-03-27,5,50,250.0,
P003,Tablet,Eletrônicos,2023-03-27,2,1500,3000.0,
P002,Tablet,Eletrônicos,2023-03-27,3,3500,10500.0,
P003,Tablet,Eletrônicos,2023-03-27,5,1500,7500.0,
P005,Tablet,Acessórios,2023-03-27,3,100,300.0,
P001,Tablet,Eletrônicos,2023-03-27,4,2000,8000.0,
P003,Tablet,Eletrônicos,2023-03-27,4,1500,,
P005,Tablet,Acessórios,2023-03-27,4,100,400.0,
P004,Tablet,Acessórios,2023-03-27,4,50,200.0,2023-02263
P001,Tablet,Eletrônicos,2023-03-27,3,2000,6000.0,
P003,Tablet,Eletrônicos,2023-03-27,2,1500,,
P005,Tablet,Acessórios,2023-03-27,1,100,100.0,
P004,Tablet,Acessórios,2023-03-27,2,50,100.0,
P002,Tablet,Eletrônicos,2023-03-27,1,3500,3500.0,
P001,Tablet,Eletrônicos,2023-03-27,3,2000,6000.0,
P004,Tablet,Acessórios,2023-03-27,3,50,150.0,
P001,Tablet,Eletrônicos,2023-03-27,2,2000,4000.0,
P002,Tablet,Eletrônicos,2023-03-27,2,3500,7000.0,
P001,Tablet,Eletrônicos,2023-03-27,1,2000,2000.0,
P002,Tablet,Eletrônicos,2023-03-27,2,3500,7000.0,
P005,Tablet,Acessórios,2023-03-27,-3,100,300.0,
P001,Tablet,Eletrônicos,2023-03-28,4,2000,8000.0,2023-02276
P001,Tablet,Eletrônicos,2023-03-28,4,2000,,
P001,Tablet,Eletrônicos,2023-03-28,1,2000,2000.0,
P002,Tablet,Eletrônicos,2023-03-28,3,3500,10500.0,
P005,Tablet,Acessórios,2023-03-28,4,100,400.0,
P002,Tablet,Eletrônicos,2023-03-28,2,3500,7000.0,
P003,Tablet,Eletrônicos,2023-03-28,2,1500,3000.0,2023-02282
P004,Tablet,Acessórios,2023-03-28,2,50,100.0,
P002,Tablet,Eletrônicos,,1,3500,3500.0,2023-02284
P003,Tablet,Eletrônicos,2023-03-28,3,1500,,
P003,Tablet,Eletrônicos,,2,1500,3000.0,
P002,Tablet,Eletrônicos,2023-03-28,2,3500,7000.0,2023-02287
P002,Tablet,Eletrônicos,2023-03-28,3,3500,10500.0,
P002,Tablet,Eletrônicos,2023-03-28,3,3500,10500.0,
P004,Tablet,Acessórios,2023-03-28,5,50,250.0,2023-02290
P005,Tablet,Acessórios,,5,100,500.0,
P003,Tablet,Eletrônicos,2023-03-28,4,1500,6000.0,2023-02292
P002,Tablet,Eletrônicos,2023-03-28,5,3500,17500.0,
P002,Tablet,Eletrônicos,2023-03-28,1,3500,3500.0,
P005,Tablet,Acessórios,2023-03-28,2,100,200.0,
P001,Tablet,Eletrônicos,2023-03-28,2,2000,4000.0,
P004,Tablet,Acessórios,2023-03-28,5,50,250.0,
P002,Tablet,Eletrônicos,2023-03-28,1,3500,3500.0,
P004,Tablet,Acessórios,2023-03-28,1,50,50.0,
P003,Tablet,Eletrônicos,2023-03-28,3,1500,4500.0,2023-02300
P002,Tablet,Eletrônicos,2023-03-28,5,3500,17500.0,2023-02301
P004,Tablet,Acessórios,2023-03-28,2,50,100.0,
P001,Tablet,Eletrônicos,2023-03-28,3,2000,6000.0,
P002,Tablet,Eletrônicos,2023-03-28,5,3500,,
P005,Tablet,Acessórios,2023-03-28,4,100,400.0,2023-02305
P004,Tablet,Acessórios,2023-03-29,4,50,200.0,
P002,Tablet,Eletrônicos,2023-03-29,1,3500,3500.0,2023-02307
P002,Tablet,Eletrônicos,2023-03-29,2,3500,7000.0,
P004,Tablet,Acessórios,2023-03-29,5,50,250.0,
P004,Tablet,Acessórios,,5,50,250.0,
P005,Tablet,Acessórios,2023-03-29,1,100,100.0,
P003,Tablet,Eletrônicos,2023-03-29,4,1500,6000.0,
P002,Tablet,Eletrônicos,2023-03-29,1,3500,3500.0,2023-02313
P003,Tablet,Eletrônicos,2023-03-29,2,1500,3000.0,
P001,Tablet,Eletrônicos,2023-03-29,2,2000,4000.0,
P005,Tablet,Acessórios,2023-03-29,2,100,200.0,
P001,Tablet,Eletrônicos,2023-03-29,4,2000,8000.0,
P002,Tablet,Eletrônicos,2023-03-29,3,3500,10500.0,
P003,Tablet,Eletrônicos,2023-03-29,-4,1500,6000.0,
P004,Tablet,Acessórios,,4,50,200.0,
P001,Tablet,Eletrônicos,2023-03-29,2,2000,4000.0,
P001,Tablet,Eletrônicos,2023-03-29,5,2000,10000.0,
P001,Tablet,Eletrônicos,2023-03-29,-1,2000,2000.0,
P005,Tablet,Acessórios,2023-03-29,1,100,100.0,
P002,Tablet,Eletrônicos,2023-03-29,-4,3500,14000.0,
P005,Tablet,Acessórios,2023-03-29,2,100,200.0,
P005,Tablet,Acessórios,2023-03-29,2,100,200.0,
P001,Tablet,Eletrônicos,2023-03-29,1,2000,2000.0,2023-02328
P002,Tablet,Eletrônicos,2023-03-29,3,3500,10500.0,
P004,Tablet,Acessórios,2023-03-29,1,50,50.0,
P004,Tablet,Acessórios,2023-03-29,2,50,100.0,
P005,Tablet,Acessórios,2023-03-29,4,100,400.0,
P004,Tablet,Acessórios,2023-03-30,3,50,150.0,
P001,Tablet,Eletrônicos,2023-03-30,2,2000,4000.0,
P001,Tablet,Eletrônicos,2023-03-30,2,2000,4000.0,
P003,Tablet,Eletrônicos,2023-03-30,3,1500,4500.0,
P005,Tablet,Acessórios,2023-03-30,4,100,400.0,2023-02337
P004,Tablet,Acessórios,2023-03-30,3,50,150.0,2023-02338
P001,Tablet,Eletrônicos,2023-03-30,2,2000,4000.0,
P003,Tablet,Eletrônicos,2023-03-30,2,1500,3000.0,2023-02340
P004,Tablet,Acessórios,2023-03-30,1,50,50.0,
P003,Tablet,Eletrônicos,2023-03-30,4,1500,6000.0,
P001,Tablet,Eletrônicos,2023-03-30,4,2000,8000.0,2023-02343
P005,Tablet,Acessórios,2023-03-30,4,100,400.0,
P004,Tablet,Acessórios,2023-03-30,4,50,200.0,2023-02345
P004,Tablet,Acessórios,2023-03-30,3,50,150.0,
P004,Tablet,Acessórios,2023-03-30,5,50,250.0,
P004,Tablet,Acessórios,2023-03-30,4,50,200.0,
P005,Tablet,Acessórios,2023-03-30,4,100,,
P001,Tablet,Eletrônicos,2023-03-30,2,2000,,
P001,Tablet,Eletrônicos,2023-03-30,3,2000,6000.0,2023-02351
P004,Tablet,Acessórios,2023-03-30,5,50,250.0,2023-02352
P004,Tablet,Acessórios,2023-03-30,3,50,150.0,
P004,Tablet,Acessórios,2023-03-30,4,50,200.0,
P005,Tablet,Acessórios,2023-03-30,3,100,300.0,
P002,Tablet,Eletrônicos,2023-03-30,1,3500,3500.0,2023-02356
P003,Tablet,Eletrônicos,2023-03-30,1,1500,1500.0,
P004,Tablet,Acessórios,2023-03-30,2,50,100.0,
P004,Tablet,Acessórios,2023-03-30,4,50,200.0,
P002,Tablet,Eletrônicos,2023-03-30,4,3500,14000.0,
P004,Tablet,Acessórios,2023-03-30,4,50,200.0,
P005,Tablet,Acessórios,2023-03-30,2,100,200.0,2023-02362
P005,Tablet,Acessórios,2023-03-31,2,100,200.0,
P001,Tablet,Eletrônicos,2023-03-31,3,2000,6000.0,2023-02364
P005,Tablet,Acessórios,2023-03-31,1,100,100.0,
P005,Tablet,Acessórios,2023-03-31,5,100,500.0,
P004,Tablet,Acessórios,2023-03-31,4,50,200.0,
P005,Tablet,Acessórios,2023-03-31,5,100,500.0,2023-02368
P001,Tablet,Eletrônicos,,4,2000,,2023-02369
P001,Tablet,Eletrônicos,2023-03-31,3,2000,6000.0,
P002,Tablet,Eletrônicos,2023-03-31,-3,3500,10500.0,
P001,Tablet,Eletrônicos,2023-03-31,5,2000,10000.0,
P003,Tablet,Eletrônicos,2023-03-31,4,1500,6000.0,
P005,Tablet,Acessórios,2023-03-31,3,100,300.0,
P005,Tablet,Acessórios,2023-03-31,1,100,100.0,2023-02375
P001,Tablet,Eletrônicos,2023-03-31,1,2000,2000.0,
P002,Tablet,Eletrônicos,2023-03-31,3,3500,10500.0,
P003,Tablet,Eletrônicos,2023-03-31,4,1500,6000.0,
P004,Tablet,Acessórios,,2,50,100.0,2023-02379
P002,Tablet,Eletrônicos,,5,3500,17500.0,
P001,Tablet,Eletrônicos,,3,2000,6000.0,
P001,Tablet,Eletrônicos,2023-03-31,5,2000,10000.0,
P003,Tablet,Eletrônicos,2023-03-31,1,1500,1500.0,
P005,Tablet,Acessórios,2023-03-31,1,100,100.0,
P001,Tablet,Eletrônicos,2023-03-31,5,2000,10000.0,2023-02385
P001,Tablet,Eletrônicos,2023-03-31,1,2000,2000.0,
P001,Tablet,Eletrônicos,2023-03-31,5,2000,10000.0,
P003,Tablet,Eletrônicos,2023-03-31,1,1500,1500.0,
P001,Tablet,Eletrônicos,2023-03-31,4,2000,8000.0,
P001,Tablet,Eletrônicos,,5,2000,10000.0,
P005,Tablet,Acessórios,2023-03-31,1,100,100.0,2023-02391
P002,Tablet,Eletrônicos,2023-03-31,2,3500,7000.0,
P003,Tablet,Eletrônicos,2023-03-31,2,1500,3000.0,
P001,Tablet,Eletrônicos,2023-03-31,5,2000,10000.0,2023-02394
P005,Tablet,Acessórios,2023-03-31,4,100,400.0,
P002,Tablet,Eletrônicos,2023-03-31,3,3500,10500.0,2023-02396
P004,Tablet,Acessórios,2023-03-31,3,50,150.0,
P005,Tablet,Acessórios,2023-03-31,4,100,400.0,
P002,Tablet,Eletrônicos,2023-03-31,5,3500,17500.0,
P004,Tablet,Acessórios,2023-03-31,1,50,50.0,
P005,Tablet,Acessórios,2023-03-31,4,100,400.0,
P004,Tablet,Acessórios,2023-03-31,4,50,200.0,
P001,Tablet,Eletrônicos,2023-04-01,2,2000,4000.0,2023-02403
P003,Tablet,Eletrônicos,2023-04-01,4,1500,6000.0,
P002,Tablet,Eletrônicos,2023-04-01,4,3500,14000.0,2023-02405
P005,Tablet,Acessórios,2023-04-01,1,100,100.0,2023-02406
P005,Tablet,Acessórios,2023-04-01,1,100,100.0,2023-02407
P005,Tablet,Acessórios,2023-04-01,3,100,300.0,
P004,Tablet,Acessórios,2023-04-01,5,50,250.0,2023-02409
